Project ID,Task ID,Corrections,Grammar,Spelling,Consistency,Comment,User
3058,8328,3,3,3,3,"There were some formatting issues (extra spaces, extra paragraph marks, etc). I had to re-create the first figure to be able to translate it into Portuguese, and I had to re-size the second figure to make enough room for the text so that it would not be too small. The right part of the third figure is omitted from the page (as it was in the original).\r\n\r\nI believe the first and second halves of this document need to be reviewed/proofread together, because there are many expressions that could be translated in different ways (including the names of each phase of the assessment framework), and the translations may not be consistent because two different people translated each half.",Bia Baker
2977,8026,5,5,5,5,The translator did a great job on this,Isabelle Jans
3068,8326,5,5,5,5,Sehr gute ,Die Arche 
null,,,,,,,
,,,,,,,
,,,,,,ÃœbersetzungsqualitÃ¤t! \r\nWir sind mit dem Ergebnis absolut zufrieden! \r\nVielen herzlichen DANK fÃ¼r diese wirklich groÃŸartige UnterstÃ¼tzung mit hervorrragendem Ergebnis!,Christliches Kinder- und Jugendwerk e.V.
3069,8323,5,5,5,5,Sehr gute ÃœbersetzungsqualitÃ¤t! \r\nWir sind mit dem Ergebnis absolut zufrieden! \r\nVielen herzlichen DANK fÃ¼r diese wirklich groÃŸartige UnterstÃ¼tzung mit hervorrragendem Ergebnis!,Die Arche Christliches Kinder- und Jugendwerk e.V.
3059,8290,1,1,1,1,null,HanaS
3099,null,1,1,1,1,null,HanaS
1801,null,3,3,3,3,null,Minh Le
2977,8022,3,3,3,3,"In generale, la traduzione era ben fatta, ma c'erano comunque alcuni problemi che vorrei segnalare:\r\n- alcune frasi poco scorrevoli in italiano e alcuni calchi dall'inglese (es.apprenderanno a capire):\r\n- alcuni typo:\r\n- alcuni errori dovuti a falsi amici (es.parents: genitori, non parenti);\r\n- alcuni errori di traduzione (es. ""Chronic lack of money, because all of the money is spent on the addiction"" tradotto con ""Vuoti di memoria frequenti in quanto tutta la memoria si concentra sulla dipendenza"", mentre in realta' la frase si riferisce alla mancanza di denaro)\r\n- ultima cosa, attenzione all'uso della virgola e del punto con i ",Arianna Zanghi
null,,,,,,,
,,,,,,,
,,,,,,"decimali. In inglese si usa il punto per separare i decimali, mentre in italiano la virgola.\r\n",
2996,8101,4,3,5,3,"A few grammatical inconsistencies mostly regards to verbal conjugation with the pronoun ""vocÃª"" in Brazilian Portuguese. ",AndrÃ© Matias
1801,4114,4,4,5,5,null,Dimitra Kitridou
3027,8191,5,5,5,5,null,Shirley Martins
3068,8327,5,5,5,5,Wir sind mit dem Ergebnis sehr zufrieden! Sehr gute QualitÃ¤t! Vielen herzlichen DANK fÃ¼r Ihr Engagement!,Die Arche Christliches Kinder- und Jugendwerk e.V.
3047,null,3,3,3,3,null,tatianaelizabeth.tradutora
3110,null,5,5,5,5,null,Cynthia
2858,7403,3,2,4,4,"There were a few issues with the correct use of the past tense, pronouns (his vs. its etc.), and perhaps some overly literal translation in places.",livvypaige3
1802,4162,3,2,2,1,"The quality of translated document is very poor. Among 15 sheets, the translator translated only one sheet to Vietnamese, other sheets still remain in English. I am wondering whether he/she uploaded the wrong file or not. Anyway, I translated all remaining sheets to Vietnamese.",nguyenthanhthu111
3095,8398,4,4,5,5,null,Elena Bonelli
2708,7080,3,3,3,3,There were just some ,adelaidaa729
null,,,,,,,
,,,,,,,
,,,,,,spelling mistakes.,
2762,7040,3,3,3,3,null,adelaidaa729
2982,8062,3,3,3,3,null,adelaidaa729
3045,null,3,3,3,3,null,Tiago Eduardo
3061,null,5,5,5,5,null,Ligia Costa
3096,null,3,3,3,3,null,glorietranslations1
3116,null,5,3,5,5,null,bookworm.rin
3114,null,3,3,3,5,A few spelling errors but other than that a well put together file. ,suzanneskirrow
3116,null,1,1,1,1,All the sentences were not very clear. ,HanaS
2932,7841,1,1,1,1,null,HanaS
3066,null,5,5,5,5,null,Ligia Costa
3054,null,5,5,5,5,null,Ligia Costa
2977,null,3,3,4,2,null,augusta.scheer
3096,8460,4,4,5,3,"generally a very good translation already, I only changed minor stylistic points. ",ankewalter17
3078,8443,4,5,5,4,null,btfly_
3094,null,5,5,5,5,null,sallyahyu
3078,8443,5,5,5,5,null,th.dimitra
3063,null,5,5,5,5,null,Ligia Costa
3028,null,5,5,5,5,Bad formatting.,Ligia Costa
3029,8195,2,4,3,2,"For proofreading, the original text is absolutely necessary. This translation needs to be checked again against the original, because there were instances in which the translated terms did not make sense in the context and I could not figure out what the original intent was.",Ligia Costa
3095,8398,5,4,5,4,null,eciocchetti
3095,8398,3,4,4,2,null,mariateresarovitto
null,,,,,,,
,,,,,,,
2979,8036,5,5,5,5,null,Esteve Mata
3104,null,5,5,4,4,"Very repetitive, but as a critiria contract I understand that it must be precise.\r\n\r\n",schmety
3107,null,4,5,5,5,null,sara.sm89
3114,8453,4,4,4,4,"Hola Suzanne,\r\nQuerÃ­a agradecerte, en mi nombre y en el de FundaciÃ³n Adsis, tu ayuda. Para nosotros es un apoyo muy grande porque contamos con pocos recursos para gestiÃ³n y tener a personas que desde el voluntariado nos ayuden, es muy importante. Cada vez tenemos mÃ¡s financiadores de otros paÃ­ses y toda la comunicaciÃ³n debemos hacerla en inglÃ©s. AsÃ­ que tu trabajo podrÃ¡ beneficiar a muchas personas que han tenido una vida difÃ­cil, especialmente jÃ³venes. \r\nGracias, gracias y gracias.\r\nÃria SaÃ ",Iria Saa
2931,7846,1,1,1,1,null,HanaS
2975,null,3,3,3,3,null,adelaidaa729
2979,8040,5,5,5,5,"No problem in the source file, a few corrections implemented in the target file.",Berengere
3033,8203,5,3,5,5,null,Fabio M Caldas
3050,8268,3,3,3,3,NÃ£o hÃ¡ erros.,tatianaelizabeth.tradutora
3131,null,4,2,5,2,File was written in English by a non-native.,doriane.senecal
1801,4113,3,3,3,3,"Corrections Were there many mistakes in the source file?\r\nStar rating of 1-5, ",mo3taz0002000
null,,,,,,,
,,,,,,,
,,,,,,"where 1 = ""Many Errors"" and 5 = ""Few Errors""\r\n\r\nGrammar :5\r\n\r\n\r\nSpelling :5\r\n\r\nConsistency :5\r\n\r\n",
3046,null,3,3,3,3,null,tatianaelizabeth.tradutora
3035,8207,5,4,4,4,null,tatianaelizabeth.tradutora
3028,8193,4,4,5,4,null,tatianaelizabeth.tradutora
3045,8244,3,5,3,5,null,tatianaelizabeth.tradutora
3061,8296,3,3,3,3,null,tatianaelizabeth.tradutora
3103,null,3,3,3,3,"Good source text in the whole. it is still a draft and needs to be re-edited once the 2015 pilot test is finished and blue flag criteria will be shared among the applicants. there are many repetitions in my opinion. a more simple, but still explanatory text would be more effective.  ",riccardoraniolo13
3067,null,5,5,5,5,It was interesting text to translate (not to mention very colorful).\r\n I got some useful information  out of it too. I'm really happy that I got it.\r\nEnjoyed it.\r\nThank you.,Natalia Bahng
3092,null,3,2,3,4,null,laetitia.travostino
2629,null,4,4,5,3,null,haidu.lynguyen
3135,null,5,5,5,5,null,bookworm.rin
3131,8532,2,1,1,1,null,HanaS
2767,7066,3,3,5,5,null,Mar Rivero
3032,8201,5,5,5,5,null,Marina
null,,,,,,,
,,,,,,,
3056,8280,5,5,5,5,null,Marina
3103,8435,3,5,5,5,"Mostly punctuation, conjunction and plural mistakes.Fairly well translated.",doriane.senecal
3054,8276,3,3,3,3,null,tatianaelizabeth.tradutora
3066,8306,4,4,5,4,null,tatianaelizabeth.tradutora
2761,7036,3,3,3,3,null,adelaidaa729
3130,8530,4,4,4,3,null,lauraelizabeth93
2983,8068,3,3,3,3,Corrections: 5\r\nGrammar: 5\r\nSpelling: 5\r\nConsistency: 5,adelaidaa729
3095,8398,4,4,4,3,null,mariarosaria_leggieri
3115,null,5,5,5,5,I found it a competent and professional file and well-written file. No problems.  ,Joel Hageman
3063,8300,5,5,5,5,null,Marina
3110,8442,4,5,4,5,"Muy buena traducciÃ³n, he hecho algunos cambios pero no muy significativos. Un par de calcos.",raul.hdez.fdez
3104,8436,1,1,1,1,null,HanaS
3067,null,3,3,4,2,null,zaher_al_ajlani
2977,8028,3,3,5,5,null,Agneta Pallinder
3053,null,5,5,5,5,null,vivianfedericci
3137,null,5,4,5,3,null,zaher_al_ajlani
3138,null,4,3,5,2,null,zaher_al_ajlani
3129,null,1,1,1,1,null,HanaS
3062,null,5,5,5,5,null,vivianfedericci
3134,null,5,5,5,5,null,ankewalter17
3151,null,5,5,5,5,null,Agustina
3046,8246,5,5,5,5,null,Marina
2844,7378,3,3,3,3,null,arzeo.manu
null,,,,,,,
,,,,,,,
3062,8298,5,3,5,5,null,Marina
3135,null,5,4,5,5,null,Cendrine Strevens
3128,null,5,5,5,5,null,Olesya Zaytseva 
3142,null,5,5,5,5,A few times DÃ¼sseldorf 2014 is mentioned. That should be changed to the actual event.,King Haggard
3129,8528,4,4,5,4,null,evelinelamige
3143,null,5,4,5,5,null,markus.meisl
3137,8562,3,3,5,4,null,andreayuka
3144,null,5,4,5,5,null,markus.meisl
3145,null,5,4,5,5,null,markus.meisl
3044,null,3,3,3,3,null,Janaina
3067,8316,4,4,5,4,"There were very few mistakes. It was well writen. There were a few vocabulary mistakes, but not too many.",irina.lifszyc
3133,null,3,2,5,2,null,bpepper2005
3138,8578,3,3,5,3,null,lauraelizabeth93
3053,8274,4,4,4,4,null,tati.elizabeth
3132,null,5,5,5,5,null,sadie.cool
3065,null,4,5,5,4,null,Ligia Costa
3133,8540,5,5,5,5,null,suzanneskirrow
3128,8517,4,4,5,4,null,shalom.shalom2013
3152,8721,3,4,4,3,null,shalom.shalom2013
3108,null,5,5,5,5,null,Cynthia
3067,8314,5,5,5,5,null,sergei.vasin
3106,8438,4,4,3,3,Sorry for the short delay. About the text: there were a few spelling and grammatical mistakes. Some spelling or choices of translation were not always consistent. I changed some sentences where I thought the meaning was not exact ,justine.barrachina
null,,,,,,,
,,,,,,,
,,,,,,"or the phrasing sounded ""heavy"". Could you please re-check if the format suits you because it seems that some sentences are still cut even after corrections (when you re-open the file).",
3135,8548,3,3,5,3,null,eciocchetti
3132,null,5,5,5,5,null,HanaS
3144,8630,5,5,5,5,Sehr gute QualitÃ¤t!\r\nHabt alle unsere Erwartungen erfÃ¼llt!\r\n1000 DANK!,Die Arche Christliches Kinder- und Jugendwerk e.V.
3145,8631,5,5,5,5,Sehr gute QualitÃ¤t!\r\nHat alle unsere Erwartungen erfÃ¼llt!\r\n1000 DANKK!,Die Arche Christliches Kinder- und Jugendwerk e.V.
3143,8629,5,5,5,5,Sehr gute QualitÃ¤t!\r\nHat alle unsere Erwartungen erfÃ¼llt!\r\n1000 DANKK!,Die Arche Christliches Kinder- und Jugendwerk e.V.
2977,8048,3,3,3,3,"The file was in Brazilian Portuguese, it was simply a matter of proofreading to European Portuguese as requested. Aside from a few line mistakes and misplaced symbols, everything was in order.",pedromfts
3092,8388,4,4,5,5,null,greta.travagliati
2891,7692,3,3,3,3,"The format of the file was awful, probably a pdf converted to a doc. I just kept it as it was in the original.",jbjuli
3135,8546,5,5,5,5,Corrections (4) in red,evelinelamige
3123,8480,5,5,5,5,null,alena.afanasyeva
null,,,,,,,
,,,,,,,
3115,8462,5,4,5,5,"Very well translated.  I made a few grammatical improvements and some vocabulary changes for clarity/consistency with current usage.  I consulted with a bilingual friend for a couple of words/meanings, i.e.""Impulse fÃ¼r Sport und ErnÃ¤hrung"",  ""Trainer auf Honorarbasis"" and ""einen wertschÃ¤tzenden Umgang mit Lebensmitteln "".  Would be happy to discuss further, but overall I think the original translation already conveyed the meaning well, but did benefit from some polishing.",michelle.carras
3150,null,5,5,5,5,null,Charo
3149,8673,5,5,5,4,"Nicely done! \r\nNo grammar or spelling errors. All the corrections have something to do with style and eloquence. Some phrases were too ""English"" in their structure or word order.\r\nIf you have any questions regarding the project, please feel free to contact me.\r\n\r\nSincerely,\r\nNatalia Bredikhina.\r\n\r\ne-mail: bredikhina-natalia@yandex.ru",Bredikhina Natalia
3148,null,5,5,5,5,null,Charo
3133,8542,3,3,3,3,null,Maria
2709,null,3,3,3,3,null,adelaidaa729
3105,8437,4,4,4,4,null,HanaS
2975,8006,1,2,2,3,null,Mar Rivero
3075,8341,5,3,5,3,null,JoÃ£o Almeida
2984,null,5,5,5,5,null,bonafide1313
3132,8536,5,5,5,2,There are several ,adeline.
null,,,,,,,
,,,,,,,
,,,,,,convoluted phrases and repetitions which made the proofreading task a bit difficult.,gaudefroy
3064,8302,3,3,3,3,The translator did not pay much attention to what he/she was doing.,Rita CÃ©lia Dini Carlberg - Translator
3171,null,5,5,5,5,"It was difficult to keep the format due to the fact that usually sentences are longer in Spanish, I had to reduce fonts in order to fit all the information. ",mpg
3082,8359,5,5,5,5,Great work and very timely. Much appreciated.,Crosscare Migrant Project
2980,8054,4,4,4,4,null,HanaS
3158,null,5,5,5,5,null,Yasemin Bayraktar
3047,8248,2,2,2,2,I had to correct many mistakes as for grammar and context.\r\nRita CÃ©lia,Rita CÃ©lia Dini Carlberg - Translator
3171,8877,5,5,5,5,null,Eliana Quartara
3052,8272,1,1,1,3,null,Ligia Costa
3049,8266,3,3,3,3,null,Ligia Costa
3055,8278,5,5,5,4,null,Ligia Costa
3142,8626,4,4,5,3,null,ankewalter17
2997,8103,2,2,2,2,null,Rita CÃ©lia Dini Carlberg - Translator
3067,null,5,5,5,5,null,Thien Ngo
2980,8052,5,5,4,5,null,Noemi Pirrottina
3020,8172,2,5,5,3,null,Jackie
3179,null,4,5,5,4,null,bpepper2005
3179,8901,5,5,4,5,Excellent writing. I just changed a few things. In English Catholic uses a capital C and there were a couple of other things. But ,colinspeed
null,,,,,,,
,,,,,,,
,,,,,,otherwise well done!,
3156,8762,5,5,5,5,null,kerrym2380
2764,null,3,3,3,3,I translate a part of the doc but I don't have enough time to finish it. I hope you will find someone to do it. Hoping that I helped you at 20%. All the best,adeline.gaudefroy
3152,8713,3,3,3,3,null,mirfaeya
3158,8768,5,5,5,4,null,kiyal.eresen
3127,8521,4,3,3,5,null,mirfaeya
3158,8766,3,4,4,4,null,mirfaeya
3167,null,5,4,5,5,null,Yonghee Kam
3166,null,5,4,5,5,null,belindarubiocastro
3148,null,5,5,5,5,null,Karen Zhong
3150,null,5,5,5,5,null,Karen Zhong
3171,null,5,5,5,3,null,Doan Nguyen
3166,8801,4,4,4,4,null,trangnh516
3137,8552,2,3,3,2,The translation quality is very poor!,mirfaeya
3169,null,5,5,5,5,null,Charo
3178,null,5,4,5,4,null,eciocchetti
3153,null,3,3,5,2,null,zaher_al_ajlani
2768,null,3,3,3,3,null,adelaidaa729
3167,8813,5,5,5,5,null,lauraelizabeth93
3166,8799,4,5,5,5,null,lauraelizabeth93
3169,8841,4,5,5,4,null,lauraelizabeth93
3176,null,4,5,4,5,The capitalization was a bit inconsistent. ,Martha Webber
3173,null,3,3,3,3,null,HanaS
3172,null,3,3,3,3,Manque de ponctuation ce qui rend la comprÃ©hension du texte difficile Ã  certains moments. ,HanaS
3170,null,5,5,5,5,No supe traducir TCAC ya ,Meli Malone
null,,,,,,,
,,,,,,,
,,,,,,"que no pude encontrar su significado en el texto o la pÃ¡gina web de Healthy Lifestyles. He tenido que editar los recuadros del texto para que la versiÃ³n espaÃ±ola cupiese en una sola pÃ¡gina como el original. Espero que el resultado les guste.\r\n\r\nUn saludo cordial,\r\n\r\nAG",
3136,null,4,3,5,3,null,Maria Cecilia Rey
2975,8010,5,5,5,5,null,Noemi Pirrottina
3149,null,5,5,5,5,null,hoda_senosy
3178,null,4,1,1,3,Le texte source avait des erreurs de rÃ©daction et syntaxe. J'ai essayÃ© de donner un ordre plus naturel aux phrases en espagnol.,Syndi Valbuena
3137,null,5,5,5,5,null,sergei.vasin
3138,8568,5,4,5,5,null,mariamcmw
2578,7808,5,5,5,5,"One or two important notes:\r\n1. Trommons should support all file formats not only doc. if I get it right.\r\n2. When source file contains comments, you can provide instruction whether they're needed or not and where to wrirte them in the target file.\r\nWish you all success,\r\nAdnan",Adnan Ghatasha
